id,date,user,pc,activity
{O5P8-U2BH74LA-7718QZBR},01/06/2010 12:14:41,KBC0531,PC-7165,Logoff
{B5X6-C4IW52JE-6905QFNP},01/06/2010 12:14:56,OOB0432,PC-8502,Logon
{F9A3-O3IY92XU-3959JWQU},01/06/2010 12:15:00,JRV0778,PC-7165,Logon
{D3Z8-I2ZO66UA-8308COCQ},01/06/2010 12:16:21,SLO0231,PC-3694,Logon
{U9M9-Z6MX80HU-9401EETZ},01/06/2010 12:16:45,PHH0717,PC-8067,Logon
{G5E6-U1JG31CY-3218XWBF},01/06/2010 12:17:26,RKO0962,PC-4728,Logon
{N1W5-K4GS03OP-7273AQLT},01/06/2010 12:17:37,DKP0403,PC-4527,Logon
{E8Z7-S8PH48CW-6627XOMW},01/06/2010 12:17:38,KAV0428,PC-5681,Logon
{Q0F9-H9SS97ZP-9369CHYL},01/06/2010 12:17:38,THS0145,PC-6334,Logon
{S8U1-S3FQ76YH-9600RTEX},01/06/2010 12:18:12,EBH0612,PC-5336,Logon
{X2L0-E0AG13UA-1789KOQH},01/06/2010 12:19:59,JZA0447,PC-9753,Logon
{O7Q4-N2AN51DF-7026QNGE},01/06/2010 12:21:12,LXW0999,PC-0051,Logon
{U6R1-T9XE60IC-1280MJYG},01/06/2010 12:22:04,EQR0340,PC-7165,Logon
{F6H5-X7NA14XD-0227PULM},01/06/2010 12:22:04,JRV0778,PC-7165,Logoff
{V6E0-R4FG53YZ-1554ULNV},01/06/2010 12:22:10,BLB0583,PC-3371,Logon
{P4K6-O9OM65ZE-3551ZTDZ},01/06/2010 12:22:41,JVC0800,PC-9346,Logon
{D7I9-E6IO61TE-3708SPOR},01/06/2010 12:23:07,AJM0772,PC-5855,Logon
{X3V8-G9DP98MF-8581FRYL},01/06/2010 12:24:05,EQR0340,PC-7165,Logoff
{J5N7-K1CL37DA-7696VWFG},01/06/2010 12:24:05,HRH0272,PC-7165,Logon
{A7Q4-V6IZ27FX-1497EDKO},01/06/2010 12:24:08,TGF0571,PC-2770,Logon
{F6S7-Q4RQ20OP-3766UHOY},01/06/2010 12:26:38,GLW0278,PC-1599,Logon
{L3K3-I4IG06YP-9480GJTF},01/06/2010 12:27:01,WAW0624,PC-2091,Logon
{K6E3-W4SN56DO-7671UVAM},01/06/2010 12:27:17,KMH0307,PC-7549,Logon
{Q9G8-B7PJ71GW-6954WFPV},01/06/2010 12:27:25,KJF0253,PC-5000,Logon
{X0T1-N7AQ04NJ-4507RAUT},01/06/2010 12:27:26,CSF0671,PC-1450,Logon
{P3H0-K1NE05HL-9546QLZS},01/06/2010 12:31:58,GLH0154,PC-9339,Logon
{O5O3-M3SS48RP-4625QCLU},01/06/2010 12:32:08,JCL0430,PC-9830,Logon
{P6F7-V1VR56IC-3287XJET},01/06/2010 12:33:04,LTJ0022,PC-3333,Logon
{B4Q9-V0FY89BI-1228RKFY},01/06/2010 12:33:13,GKY0171,PC-5490,Logon
{Y4O0-T6AN40SR-4991NQKP},01/06/2010 12:34:24,TST0116,PC-8948,Logon
{K1S5-P1ET88SH-4421HPDB},01/06/2010 12:36:09,CRG0324,PC-9384,Logon
{T1Y0-K1SI04KM-9331OWLN},01/06/2010 12:36:54,SUV0051,PC-4725,Logon
{W2S6-C8HV34YN-1763AZAY},01/06/2010 12:39:05,KGR0690,PC-8649,Logon
{P2V3-I5ZZ87VG-5844NAAM},01/06/2010 12:39:38,HFJ0238,PC-8872,Logon
{X4V6-S0UV17GN-3210YQZX},01/06/2010 12:39:59,HCH0203,PC-2617,Logon
{J3I3-T3RL74KM-7055XGYZ},01/06/2010 12:40:43,JNC0320,PC-8084,Logon
{S1K7-A0PZ34QJ-1629SWTQ},01/06/2010 12:40:45,GAP0417,PC-0191,Logon
{B9W3-L4UK25GP-3780ORTZ},01/06/2010 12:41:36,LHC0329,PC-6480,Logon
{X5T8-U0AW44IL-5223RGXJ},01/06/2010 12:41:41,SIF0182,PC-4730,Logon
{L3S4-E4OH12GC-7201VEON},01/06/2010 12:41:42,JGC0105,PC-1613,Logon
{U9K9-F3GS28ES-3879ILDE},01/06/2010 12:45:30,TJB0250,PC-9909,Logon
{E5X2-U7NQ43CY-0325JZFB},01/06/2010 12:46:13,MSD0674,PC-0068,Logon
{I5U1-V1RS01DS-2065KBOM},01/06/2010 12:46:48,YXG0504,PC-4312,Logon
{Z2V0-T6BL25VX-9066VRQX},01/06/2010 12:49:25,MPM0060,PC-0742,Logon
{G9X3-U4YR31QR-1098RSMQ},01/06/2010 12:49:41,DSL0441,PC-7252,Logon
{P9F2-A4NP76YC-0333DLGA},01/06/2010 12:49:53,AAP0946,PC-6599,Logon
{M3J6-V2SW44AR-4541YWMM},01/06/2010 12:51:11,JOS0323,PC-1386,Logon
{X5B1-G3DP87GD-3734EZHA},01/06/2010 12:51:22,IDM0326,PC-4360,Logon
{G2X1-W5JY51ZM-5251KHNE},01/06/2010 12:51:40,WWR0317,PC-5131,Logon
{F3A1-W4FZ69AA-4313RJUQ},01/06/2010 12:52:43,NRB0689,PC-4114,Logon
{X2Z1-F5BF94BA-0960OBSJ},01/06/2010 12:54:55,IHS0045,PC-3653,Logon
{S0X1-V5XJ00US-3535MKDM},01/06/2010 12:55:38,ALB0033,PC-5704,Logon
{W5B8-R8YO97XL-8947SDQG},01/06/2010 12:55:38,MLO0553,PC-1386,Logon
{I4W2-V3QV49TG-9162IFRV},01/06/2010 12:56:57,AIB0005,PC-4488,Logon
{T9F6-T5OG51SC-2214PDMU},01/06/2010 13:00:10,AVJ0078,PC-8277,Logon
{B3J3-Z5SJ78YJ-6946BEZI},01/06/2010 13:01:40,MOP0874,PC-3433,Logon
{C1I7-K2MA12PD-4618OEMP},01/06/2010 13:01:57,FEJ0567,PC-2930,Logon
{V4A1-H5GI75RK-5054SDFL},01/06/2010 13:02:10,JPF0028,PC-4099,Logon
{X5U5-U4XM91RP-2619ZPGR},01/06/2010 13:03:55,BSB0995,PC-3252,Logon
{I4L1-H7SC39XC-1218DJWC},01/06/2010 13:04:04,BLM0712,PC-5032,Logon
{U1D1-F5WZ58PP-2452MTJO},01/06/2010 13:05:21,KRH0812,PC-3186,Logon
{K6A7-F6UP70TD-9772IJTL},01/06/2010 13:07:29,WHC0684,PC-3207,Logon
{V5D4-I0AH13NH-7233YRMT},01/06/2010 13:08:01,CQC0853,PC-0066,Logon
{W7S6-G0CD95GZ-7437QCYF},01/06/2010 13:09:10,CMD0693,PC-3107,Logon
{L3F4-P4YJ87FO-2589MSKW},01/06/2010 13:10:47,LZV0162,PC-8274,Logon
{T0L6-P2KC94NQ-6932DQQB},01/06/2010 13:10:53,CTR0215,PC-2944,Logon
{N1F2-Q6ZJ65KA-6052XJSE},01/06/2010 13:12:32,RDC0283,PC-2887,Logon
{I0R9-J6CB01RB-6601GFPH},01/06/2010 13:13:17,JWS0948,PC-9666,Logon
{C2I2-Q7BK26AD-4982MFSU},01/06/2010 13:15:00,MCL0139,PC-5645,Logon
{C2A9-V2EJ46LN-2429YHGS},01/06/2010 13:15:56,EJW0059,PC-3815,Logon
{O6R1-D7GW05CR-5691VPNY},01/06/2010 13:16:35,EPP0584,PC-4842,Logon
{N5Q2-V2HK22AC-2256RQIL},01/06/2010 13:19:39,HPS0247,PC-6970,Logon
{U9G1-Y9KW92UB-2108WGFL},01/06/2010 13:19:48,BRS0802,PC-7449,Logon
{L3A8-W3VU84YH-7096MQHG},01/06/2010 13:20:12,MTP0573,PC-8548,Logon
{O5Q7-D5ON88HA-2476YUKV},01/06/2010 13:21:44,BNF0925,PC-1488,Logon
{M5N4-T0AH67WJ-4760RGXW},01/06/2010 13:23:10,HRH0272,PC-7165,Logoff
{P0J5-U5AI39DX-8291BIZN},01/06/2010 13:23:25,OCG0047,PC-7165,Logon
{J0Z1-O0LD09MD-9797PGTE},01/06/2010 13:23:43,RHB0200,PC-6866,Logon
{H7O1-U2MO46AQ-2033DGRB},01/06/2010 13:24:30,OCG0047,PC-7165,Logoff
{G8G0-B0IW46CY-9607UNNL},01/06/2010 13:24:47,MMS0872,PC-7165,Logon
{Y2Q4-R8ED21FL-2198HCLI},01/06/2010 13:25:49,JLH0732,PC-4131,Logon
{E4D4-T3EL95DR-7792QSLQ},01/06/2010 13:26:05,VXA0673,PC-1509,Logon
{T4D5-P2XX78BU-7095LXCB},01/06/2010 13:26:17,VDB0894,PC-1884,Logon
{B8A0-L2RG55NI-8501EPMQ},01/06/2010 13:26:18,MMS0872,PC-7165,Logoff
{M7B4-K9UE74HD-3733THUN},01/06/2010 13:26:20,DKP0403,PC-7165,Logon
{D5C7-Y8QF69DM-5431WCTZ},01/06/2010 13:27:08,KBC0531,PC-4603,Logon
{D5T4-F6RW28IA-5406KPZQ},01/06/2010 13:27:54,DKP0403,PC-7165,Logoff
{Z2U0-G4OV25QE-7271ZPFN},01/06/2010 13:27:56,GLH0154,PC-7165,Logon
{T1Z3-W0BL20KO-8298OWMY},01/06/2010 13:28:25,ECC0383,PC-1240,Logon
{T7T0-T8DW32JG-4156ZPSM},01/06/2010 13:29:07,ZNS0213,PC-3066,Logon
{W5E5-I2NZ53BW-5649QOKI},01/06/2010 13:29:26,ABG0865,PC-0410,Logon
{M3Q6-Y5NQ46NP-7081ZBYQ},01/06/2010 13:32:25,NAG0123,PC-4472,Logon
{F9K7-P2TX81TK-7380OCQW},01/06/2010 13:32:29,IMB0459,PC-7098,Logon
{U1R0-I9MM90KJ-6830XPDD},01/06/2010 13:32:59,AJP0155,PC-4980,Logon
{U5D9-Q2XK79HE-4483SZXO},01/06/2010 13:33:15,QRF0629,PC-7081,Logon
{X3E6-F9MS05EF-9406PJGD},01/06/2010 13:33:28,TCF0052,PC-5277,Logon
{X8K3-I2LR33WU-2969YXLT},01/06/2010 13:36:45,RLH0287,PC-7433,Logon
{N9G4-P5LJ13TF-0485SSJK},01/06/2010 13:38:14,ALM0073,PC-2913,Logon
{G5M7-I0KR26EW-9961VUYL},01/06/2010 13:42:23,NHW0572,PC-5898,Logon
{P1R3-U1LZ12AY-1325DGJB},01/06/2010 13:44:44,ABS0125,PC-5641,Logon
{X3X1-M9EI54ZA-8050APJF},01/06/2010 13:46:28,LAG0639,PC-1575,Logon
{X5T9-X9CC36IR-6396WNWF},01/06/2010 13:48:16,AXC0137,PC-9532,Logon
{S4O7-S9BS08SB-1279PTLN},01/06/2010 13:53:14,GLH0154,PC-7165,Logoff
{A7P8-G5HY06WA-8449MNAL},01/06/2010 13:53:32,BKM0492,PC-7165,Logon
{H6N7-V6VH52HS-1838LKEC},01/06/2010 13:53:50,BML0845,PC-5713,Logon
{J4K1-R4EB66OG-8386ULMU},01/06/2010 13:54:07,ARM0257,PC-2443,Logon
{W6E2-E5KV41YN-7137IZJN},01/06/2010 13:57:34,AMT0293,PC-1410,Logon
{P4A0-A3ZI56IF-1701RJUT},01/06/2010 13:58:42,MQM0127,PC-3361,Logon
{Z5T9-G8QV19CK-7926IXUO},01/06/2010 13:59:11,CGF0635,PC-4885,Logon
{J8F1-X0LN88NR-0133YXDL},01/06/2010 13:59:27,BKM0492,PC-7165,Logoff
{K9G8-B9XG45PF-7910XRLR},01/06/2010 13:59:29,AAS0850,PC-5379,Logon
{H2G8-B9XM74LR-0788PFFQ},01/06/2010 13:59:31,SGN0512,PC-7165,Logon
{U5G3-U0MD20KG-5390EXSW},01/06/2010 13:59:40,RPH0848,PC-0130,Logon
{V7S9-M4OI88JT-5539YYVF},01/06/2010 13:59:52,MJM0080,PC-2586,Logon
{L5Z8-S6WS30SH-8860GPIM},01/06/2010 14:03:19,DHB0696,PC-7165,Logon
{N6R3-X4HO41ER-2630IILQ},01/06/2010 14:03:19,SGN0512,PC-7165,Logoff
{G8G2-E3DI30FN-6173HXNO},01/06/2010 14:10:08,EUC0551,PC-0773,Logon
{P3P2-T3DV90QU-1708TUZN},01/06/2010 14:12:12,FTT0044,PC-3732,Logon
{B2L0-U1HX34KD-7914CHYS},01/06/2010 14:13:10,XBB0890,PC-6625,Logon
{V7Y2-K4UK34AL-3389IQJT},01/06/2010 14:14:02,MDS0121,PC-8374,Logon
{O0F9-X3LF10UB-9242HHYI},01/06/2010 14:26:36,JCJ0477,PC-5931,Logon
{C6C1-P2XT49MF-3101BFHO},01/06/2010 14:28:30,LEB0888,PC-6723,Logon
{D8O8-T0HF72PN-9704EYNI},01/06/2010 14:30:21,AYN0502,PC-9878,Logon
{N6P2-L9WV57QI-9126TTRC},01/06/2010 14:30:49,TUB0881,PC-2054,Logon
{R6P4-V5VY31CJ-1741CPIW},01/06/2010 14:32:35,LGR0884,PC-3047,Logon
{L7P5-R9WN96BJ-3539CXVD},01/06/2010 14:39:08,ATG0636,PC-5109,Logon
{M7Q8-S4CS09IF-4062NKIT},01/06/2010 14:42:45,AHD0110,PC-9275,Logon
{S2O8-R0IO85PM-5893FUCB},01/06/2010 14:44:58,GEC0280,PC-8078,Logon
{W3Z4-J0WT80EP-6310NRWN},01/06/2010 14:45:05,SDH0288,PC-5156,Logon
{P2Q1-L2CX51KV-8597EBHF},01/06/2010 14:46:00,WLM0720,PC-4515,Logoff
{R9A7-U6DX11BE-7332IODL},01/06/2010 14:49:16,DHB0696,PC-7165,Logoff
{L6G7-H1WK83KH-1482JATO},01/06/2010 14:49:18,JNC0320,PC-7165,Logon
{R6Q5-G2IZ65ZN-7596KERB},01/06/2010 14:50:00,PHH0717,PC-8067,Logoff
{U2S6-O1WG65PJ-2259MPPD},01/06/2010 14:50:44,POH0119,PC-1857,Logon
{C3I0-O7DP32FT-4815SJLV},01/06/2010 14:52:00,ZKC0722,PC-5994,Logoff
{E9E9-Z4AU00ZR-3386WOLQ},01/06/2010 14:52:16,JNC0320,PC-7165,Logoff
{Y2S4-O7KQ41WQ-2101VFVJ},01/06/2010 14:53:00,AAR0716,PC-8861,Logoff
{D3W2-X8WG16XG-1275ITUQ},01/06/2010 14:53:00,CAB0705,PC-6764,Logoff
{X7N9-N5MJ45ZP-3973DXDQ},01/06/2010 14:53:07,TGM0589,PC-7165,Logon
{I9D8-F3IR75TP-4016KBIO},01/06/2010 14:54:00,DHB0696,PC-7987,Logoff
{O7P1-I5MD19XF-5503ZWHG},01/06/2010 14:55:00,VUB0709,PC-3298,Logoff
{Y5Y0-G1HT02YI-5256FESG},01/06/2010 14:56:00,JED0704,PC-2020,Logoff
{E6V5-W0DV02ZD-8325KBIK},01/06/2010 14:56:00,PDH0697,PC-8818,Logoff
{H4C5-J7YT63ID-1230LJCE},01/06/2010 14:56:00,TAF0700,PC-8147,Logoff
{L9Y6-Y8RC67ID-5222WAGE},01/06/2010 14:57:00,HJV0721,PC-4882,Logoff
{U0P8-F5AM58VJ-8527ZEDN},01/06/2010 14:57:00,JFM0703,PC-6044,Logoff
{H1X1-C1RY06WY-9155MJRE},01/06/2010 14:57:00,QCD0718,PC-9582,Logoff
{H3X2-Y5LW92GN-5490HEED},01/06/2010 14:58:00,HBB0719,PC-5976,Logoff
{G2P4-Z5PT20FT-7781EQQC},01/06/2010 14:58:00,IKW0723,PC-6814,Logoff
{P8H2-S5NW36JW-1391AIUE},01/06/2010 14:58:00,SPB0713,PC-9641,Logoff
{Y7L9-F4QC50OX-4479WLJW},01/06/2010 14:59:00,BLM0712,PC-5032,Logoff
{E5G2-F4XT29YM-5156TKQB},01/06/2010 14:59:00,KLH0708,PC-8992,Logoff
{B3C1-K3NB17JD-0151YTFG},01/06/2010 15:00:00,DJW0698,PC-2700,Logoff
{H1C7-O0UN10SE-6069VQNJ},01/06/2010 15:00:00,JCB0710,PC-5759,Logoff
{V4V1-K5CN33GP-6398ZVBN},01/06/2010 15:03:00,PJE0714,PC-1201,Logoff
{R6C3-G3UF34CL-5512PSZJ},01/06/2010 15:04:00,RTC0816,PC-3395,Logoff
{W4T3-L7VB14LI-9292QSQB},01/06/2010 15:04:00,YDG0180,PC-4931,Logoff
{J0V7-F5KY96GT-2967PCLM},01/06/2010 15:06:00,LCD0715,PC-7125,Logoff
{G6U8-R8NS31CG-3447OGTZ},01/06/2010 15:07:00,AQM0699,PC-5413,Logoff
{C7S5-N0KV44AT-7378IFXY},01/06/2010 15:07:00,BNB0026,PC-8529,Logoff
{N2P1-V4CS72YA-1443LRCQ},01/06/2010 15:07:00,HSM0330,PC-0103,Logoff
{R8K8-W8PA87NU-1309WWXS},01/06/2010 15:07:00,HTW0794,PC-4052,Logoff
{R4W4-J7ZH39HS-6942EVOO},01/06/2010 15:07:00,JEP0793,PC-6842,Logoff
{N4F0-T1LP90BY-2413NWGW},01/06/2010 15:07:00,JVC0800,PC-9346,Logoff
{X7B5-K5LF58SN-8009LASL},01/06/2010 15:07:00,SPH0325,PC-3003,Logoff
{M3E1-Y4BJ51RP-1801MPAG},01/06/2010 15:08:00,BRS0802,PC-7449,Logoff
{L1K5-V5QV78BD-8856WDAW},01/06/2010 15:08:00,MAV0711,PC-6998,Logoff
{H4L0-L9VY92MD-5997SSKM},01/06/2010 15:08:00,STW0702,PC-8190,Logoff
{W5P7-H8WF39XS-3513SGQF},01/06/2010 15:09:00,CCC0632,PC-2480,Logoff
{G5J6-R2QV55JU-4836FRCL},01/06/2010 15:09:00,EBS0706,PC-0667,Logoff
{Y1S7-K1QO72VZ-8733NOYX},01/06/2010 15:09:00,FTP0140,PC-9517,Logoff
{F9D0-R8UC11BC-5695EVBJ},01/06/2010 15:09:00,GDK0694,PC-6798,Logoff
{Q6J5-S3XK27EB-3380YUKY},01/06/2010 15:09:00,SKN0177,PC-2894,Logoff
{T8B4-J8EL55DS-9593LIEZ},01/06/2010 15:10:00,ANR0792,PC-7082,Logoff
{X4H8-J7TA64KJ-8388MRFT},01/06/2010 15:10:00,CSM0809,PC-1881,Logoff
{Q2H5-N5OU68FH-5336PHZL},01/06/2010 15:10:00,JJB0986,PC-6433,Logoff
{P1O8-E2BA31CZ-6086TGAO},01/06/2010 15:10:00,JNC0320,PC-8084,Logoff
{Y6P4-R2TH07DG-5101GZRX},01/06/2010 15:10:00,LEH0789,PC-2317,Logoff
{I9W8-E8ZY08VW-4372YTKC},01/06/2010 15:10:00,VJB0695,PC-7706,Logoff
{P3M2-C3HM17YD-4708YANA},01/06/2010 15:11:00,SMD0814,PC-2879,Logoff
{Y0E6-H5GK70IK-6979EWNM},01/06/2010 15:12:00,XBW0181,PC-8353,Logoff
{T8W8-F4FH44AJ-3045UQVN},01/06/2010 15:12:00,YKW0319,PC-5822,Logoff
{S0S2-A7CX25LU-0679QQVH},01/06/2010 15:13:00,JAR0172,PC-7553,Logoff
{Q9K1-U2GT84RA-8630HKZO},01/06/2010 15:13:00,WWR0317,PC-5131,Logoff
{N0S5-L1PU33YC-7409XKPZ},01/06/2010 15:14:00,BSS0707,PC-3911,Logoff
{S6J8-I5AH27GR-9928WKFH},01/06/2010 15:14:00,HDE0756,PC-0027,Logoff
{I2R1-A0IJ51BL-0607FIKI},01/06/2010 15:14:00,JAO0817,PC-0583,Logoff
{A2M2-R8KE61YG-1336WFQH},01/06/2010 15:14:00,KZM0791,PC-9014,Logoff
{Y7W9-W4AN71VB-0600NZRE},01/06/2010 15:14:00,LKF0701,PC-4841,Logoff
{D3D9-S9IQ23YB-1532YTCU},01/06/2010 15:15:00,APC0027,PC-5493,Logoff
{E9K3-I4BM01NU-1790NDFF},01/06/2010 15:15:00,ASF0328,PC-9825,Logoff
{K0O7-D1VF67FD-7118HLVX},01/06/2010 15:15:00,EHP0795,PC-5162,Logoff
{N8F0-C4SE10DB-3608EFEP},01/06/2010 15:15:00,GTC0331,PC-7103,Logoff
{S2Q7-V0YY16HN-0535HXLN},01/06/2010 15:15:00,HRN0322,PC-9466,Logoff
{Z3O3-Z7BD84XD-9975DFSX},01/06/2010 15:15:00,IOT0332,PC-8448,Logoff
{K8Q8-H3FN93LB-6208BVIA},01/06/2010 15:15:00,JUD0798,PC-9729,Logoff
{X4S3-J2GI55UR-8124OKXE},01/06/2010 15:15:00,MRJ0321,PC-8968,Logoff
{M2L8-A7WG46OE-4905BHZI},01/06/2010 15:15:00,RTH0985,PC-6944,Logoff
{O6M5-V3GI95JV-6953RQEL},01/06/2010 15:15:00,SEG0805,PC-8328,Logoff
{J3E3-O3AS45AW-2283DCRJ},01/06/2010 15:15:00,SQE0179,PC-4956,Logoff
{J0P8-R2YH98GB-8186GPMP},01/06/2010 15:15:00,XUG0327,PC-8371,Logoff
{N2X8-M6XJ34DL-9387ZEFA},01/06/2010 15:16:00,HYC0955,PC-7060,Logoff
{P1K2-Z0BV18NB-5724BAWD},01/06/2010 15:16:00,IDM0326,PC-4360,Logoff
{A6E4-A0BE95RE-4206SSET},01/06/2010 15:17:00,BRB0807,PC-9819,Logoff
{Z1I5-X8HC32WH-5294PXYX},01/06/2010 15:17:00,DLH0806,PC-8496,Logoff
{P5Y9-X1FM21QE-6316UAZZ},01/06/2010 15:17:00,ECR0818,PC-0729,Logoff
{T4R8-S4VB13JL-5189KQUK},01/06/2010 15:17:00,RBV0804,PC-1879,Logoff
{T7G6-O7PR21WT-3769ZFOY},01/06/2010 15:18:00,GKY0171,PC-5490,Logoff
{L6B0-Y5LU66ZY-5249CDIU},01/06/2010 15:18:00,OCB0146,PC-8436,Logoff
{I3C4-H9OB99HQ-8978WNJQ},01/06/2010 15:18:00,PCL0813,PC-4621,Logoff
{W2I6-V9MD73IN-5596TZOW},01/06/2010 15:18:00,THS0145,PC-6334,Logoff
{E1L7-A1GD95RI-4875GCSJ},01/06/2010 15:19:00,CYM0808,PC-7514,Logoff
{C6W4-A6SY66VW-8558AYKO},01/06/2010 15:19:00,NLR0174,PC-8272,Logoff
{H6J5-U6AJ64AT-0176UAFC},01/06/2010 15:19:00,NTC0176,PC-1713,Logoff
{M1N0-J4JQ25KU-2873BKKI},01/06/2010 15:20:00,JOS0323,PC-1386,Logoff
{B9Z1-M8PE62OL-1088PLGA},01/06/2010 15:20:00,LHP0799,PC-6391,Logoff
{G4L1-C9KJ68JR-7245AHQS},01/06/2010 15:21:00,HCF0334,PC-8234,Logoff
{O1U1-K2LM95AE-9780QMNY},01/06/2010 15:21:00,IIS0810,PC-9653,Logoff
{A0Z4-M1MQ65BS-9668XMFS},01/06/2010 15:22:00,ABM0173,PC-1346,Logoff
{S6P8-V6UB00EP-9453AHVU},01/06/2010 15:22:00,CRG0324,PC-9384,Logoff
{I9J6-R5WM96RF-7506UKPO},01/06/2010 15:22:00,JOM0175,PC-7758,Logoff
{Q2V1-O4KG46SY-9146JKZS},01/06/2010 15:22:00,ROM0811,PC-8028,Logoff
{V3L9-I9IJ40DH-2698CQOX},01/06/2010 15:23:00,AJV0013,PC-5745,Logoff
{X1W5-R6JM78TD-9963BSUP},01/06/2010 15:23:00,CAN0178,PC-2171,Logoff
{Z8J5-J8BQ24AK-2970EIRQ},01/06/2010 15:23:00,JBR0333,PC-1333,Logoff
{D5D8-S5TX61KV-7058KFCV},01/06/2010 15:23:00,MQF0815,PC-9876,Logoff
{K6U1-C2DY58VO-7947YPTS},01/06/2010 15:24:00,AYD0147,PC-6074,Logoff
{Z6D6-R5FZ22KV-4441SFVM},01/06/2010 15:24:00,BVW0318,PC-1636,Logoff
{P3A2-S5OJ13KY-3692JBJM},01/06/2010 15:26:00,ACW0801,PC-6004,Logoff
{Y0F7-C3IY52CL-5661JYSY},01/06/2010 15:26:00,HRL0797,PC-9961,Logoff
{K0H2-R9YV20MO-8321ADZM},01/06/2010 15:26:00,YCH0796,PC-6494,Logoff
{X2N1-M5PP15RE-8916KOXB},01/06/2010 15:27:00,LHC0329,PC-6480,Logoff
{O3B9-I0HE54NO-4560VMYG},01/06/2010 15:27:00,NZT0335,PC-5658,Logoff
{X5D7-H0LT00LK-3755JISN},01/06/2010 15:28:00,KRH0812,PC-3186,Logoff
{R1A4-A6YM19DP-4444KOFI},01/06/2010 15:28:00,MJR0336,PC-7512,Logoff
{I0M0-W4RA46YI-1422YVBS},01/06/2010 15:29:00,CTM0803,PC-2758,Logoff
{A3Z6-H8WR13ND-1970DEEI},01/06/2010 15:29:00,DAR0984,PC-0898,Logoff
{K3E9-Q2IM09EJ-0447PFAD},01/06/2010 15:30:00,EAF0790,PC-2294,Logoff
{D7Q0-U9HJ66RS-6949OGOC},01/06/2010 15:36:00,LMT0062,PC-4704,Logoff
{X8R3-H6LI37UW-9561SLJZ},01/06/2010 15:37:00,CRW0064,PC-1085,Logoff
{P1E6-Z4NC11CR-7555XTKV},01/06/2010 15:37:00,JVS0212,PC-8519,Logoff
{S1A6-Z0JR60ZN-5837FGGF},01/06/2010 15:41:00,BLA0039,PC-1612,Logoff
{C9D8-J7LY34CR-4578CNYA},01/06/2010 15:41:00,SLO0231,PC-3694,Logoff
{Y6I4-I2RF17RZ-7434JUKI},01/06/2010 15:41:54,WVB0343,PC-8529,Logon
{C3S3-T8QK13FW-7993OZGP},01/06/2010 15:43:00,BPB0061,PC-0536,Logoff
{T7P9-A3RT69SY-3493PCUH},01/06/2010 15:43:00,ZNS0213,PC-3066,Logoff
{I9S0-F5TH77OF-5695IHUK},01/06/2010 15:44:00,MEL0063,PC-5472,Logoff
{R8Q8-X1ZF69KO-9569JMQF},01/06/2010 15:44:00,PAW0040,PC-0488,Logoff
{O9J1-L0XZ57YU-1474UHLB},01/06/2010 15:44:00,TKG0225,PC-0622,Logoff
{R2P0-P4FF18KQ-3885GCLX},01/06/2010 15:45:00,ASM0229,PC-4119,Logoff
{Q9R9-J2UF08UI-4838UWYZ},01/06/2010 15:45:00,DSR0228,PC-6070,Logoff
{E2I7-U4LZ25NN-3724KXWS},01/06/2010 15:45:00,FSW0230,PC-9668,Logoff
{D9K4-B8LV20HM-6274HZNY},01/06/2010 15:45:00,MPM0060,PC-0742,Logoff
{Z8D1-Q7OA38LU-5472BNOH},01/06/2010 15:45:21,TGM0589,PC-7165,Logoff
{Z6G7-Q5LZ57ON-7593IPMD},01/06/2010 15:45:47,QRH0348,PC-7165,Logon
{G8S5-Y8FG00NC-5585RWFJ},01/06/2010 15:46:00,JYM0032,PC-7161,Logoff
{H1G7-H1UT43MR-3497ZAHO},01/06/2010 15:47:00,LUP0038,PC-6767,Logoff
{W9J9-R5ZC82FV-4289NIYN},01/06/2010 15:47:00,MAB0066,PC-3640,Logoff
{D8P3-P3NU53OF-8447OPSK},01/06/2010 15:48:28,QRH0348,PC-7165,Logoff
{I8L0-B6GH53NW-5018DZKK},01/06/2010 15:48:36,FTP0140,PC-7165,Logon
{J5A3-P5ED05WV-1773GDXS},01/06/2010 15:51:00,EJW0059,PC-3815,Logoff
{N3X2-A9BI23HB-0499OMME},01/06/2010 15:53:00,CCO0065,PC-5771,Logoff
{K6S7-K9NY94AA-1314CFKZ},01/06/2010 15:53:00,CSG0227,PC-6015,Logoff
{Q1G3-B5MZ16QQ-1317SAHQ},01/06/2010 15:53:00,CSH0056,PC-5322,Logoff
{I3R8-I3PA86PM-9713VSUU},01/06/2010 15:53:00,FTT0044,PC-3732,Logoff
{T7X9-P2UC33IA-5353VVCV},01/06/2010 15:53:00,HKW0211,PC-4818,Logoff
{K1F7-D7HB67CD-6312JSOQ},01/06/2010 15:55:00,UAP0214,PC-6261,Logoff
{Y7S0-C2IB32GF-3978ILLE},01/06/2010 15:55:08,FTP0140,PC-7165,Logoff
{I6K0-E0HG81KD-2010ETTF},01/06/2010 15:55:13,JVC0800,PC-7165,Logon
{M0C7-Q1IH00EP-8021XFNW},01/06/2010 15:55:52,WVB0343,PC-8529,Logoff
{U3Q8-Z6MA13RC-9058LXUW},01/06/2010 15:56:00,DWG0209,PC-0633,Logoff
{I6S2-C9YN03SI-8864ZHHW},01/06/2010 15:57:00,DHS0151,PC-9497,Logoff
